"size_difference","shared_otu","comA_HMAa","comB_HMAa","All_HMAa","HMAb","Rao_beta","UniFrac","seed"
0,0,0.110584388973892,0.339654565109365,0.386091088858941,0.321943223634625,0.234769056441473,0.526381170627155,1006
20,0,0.09472357570875,0.15890003120159,0.317283886446326,0.380944165982312,0.319212611583062,0.522258404059434,1006
40,0,0.277111363695505,0.267902682409282,0.423612337032698,0.302210627960608,0.200662594605576,0.501640525386542,1006
60,0,0.206183281583547,0.282870455294424,0.362677889093108,0.236302041308245,0.189311612674441,0.427165035741046,1006
0,0,0.169765759618279,0.186330975604618,0.190775229371967,0.0254537235210364,0.0810362856503133,0.104618741478132,1006
20,0,0.140932934055638,0.0334862017410052,0.170725175722764,0.167031215648884,0.233015340513573,0.257851308483531,1006
40,0,0.204459282166958,0.297150876992222,0.380305469772827,0.259000780386476,0.186836574743247,0.475640498014059,1006
80,0,0.204459282166958,0.0725276513324672,0.317156886990408,0.35732684048139,0.302594578637169,0.515813680064995,1006
0,0,0.207782276567565,0.259001935786009,0.37607449156977,0.285364770785966,0.217087858099336,0.475828284011605,1006
20,0,0.203273989432012,0.0352151306991436,0.277863225851787,0.317237331572419,0.295975524390268,0.446626741800241,1006
40,0,0.1700312931203,0.0337389100578733,0.287531996800359,0.371293790422545,0.329434164794884,0.508317605076971,1006
80,0,0.192313432383431,0.0574366422841598,0.315295243765362,0.380840412863133,0.319364295303876,0.540687231206921,1006
0,0,0.0160123128141845,0.0568343401328803,0.220054700370831,0.367262747794598,0.364601747872717,0.349743731987956,1007
20,0,0.0581986512967127,0.197980625599224,0.302585664704148,0.34899205251236,0.303917606174018,0.472850233520888,1007
40,0,0.0160123128141845,0.127653795998865,0.24116700608457,0.33866790335609,0.332019929391754,0.359247153201546,1007
60,0,0.0454361184878954,0.201462934611369,0.304575691630692,0.362252330162119,0.309801300521239,0.503449040686071,1007
0,0,0.0254370758155703,0.0992101100549773,0.22895889785669,0.333270609842832,0.334640222854601,0.367189786536038,1007
20,0,0.0384946619014854,0.096954241265038,0.301842345479926,0.468235787793329,0.39019597894459,0.541839083210284,1007
40,0,0.0298628302426666,0.011903890327692,0.285276529306636,0.528786338042913,0.442682491242966,0.474153696985687,1007
60,0,0.0290716064849281,0.0117394491378,0.243868199525101,0.446925343427474,0.408816561397205,0.477246721608102,1007
0,0,0.0411134113915516,0.0856717722692024,0.261277449249648,0.395769714838543,0.362025357916792,0.483722860348589,1007
20,0,0.14372597143782,0.278231749729727,0.280562239709338,0.139166758251128,0.156346372223462,0.302878690091168,1007
40,0,0.038948826177901,0.0142010777173939,0.271465502575586,0.489781101255878,0.423808972602212,0.52585876948861,1007
80,0,0.0445699459508581,0.102322047227317,0.302302023992714,0.457712054807253,0.383078232759074,0.427776619605216,1007
0,0,0.0978677347663492,0.266988403632819,0.487188204144541,0.609520269889915,0.364672502525518,0.848114260103992,1007
20,0,0.0510997443198055,0.0169956542206573,0.224802064150551,0.381508729760639,0.37235587145482,0.477828347557746,1007
40,0,0.356858608988724,0.334985257362471,0.512269771659388,0.332695676967582,0.160257872556812,0.733388157469686,1007
80,0,0.0457392566429154,0.0508720755997126,0.229900124895225,0.363188917547822,0.356245932483188,0.47467107153394,1007
0,0,0.0583119020099477,0.4622636599429,0.527477959218722,0.534380356484597,0.28956967109554,0.771455017370415,1008
20,0,0.0278495921200169,0.328172032190802,0.328752578172768,0.301483532034717,0.254897813829844,0.494805390372011,1008
40,0,0.184282087222054,0.402195383710632,0.400911027021832,0.215344583110979,0.150406177761434,0.475616842493164,1008
60,0,0.295480429905437,0.2997879514409,0.395499851667791,0.195731321989244,0.140634141231115,0.479453394167936,1008
0,0,0.329157644202602,0.241200388262089,0.374665122146954,0.178972211829217,0.140754169277548,0.427660051835391,1008
20,0,0.321311704378737,0.261942200434749,0.388795700797823,0.19433749678216,0.143978377335092,0.434271045480116,1008
40,0,0.34763760009762,0.359908091689043,0.440829586965385,0.174113482144107,0.099280076696899,0.431789678047514,1008
60,0,0.356760873682322,0.328025874405536,0.422672650287042,0.160558552486227,0.100867685313734,0.439297501412601,1008
0,0,0.47684510477765,0.323181287316086,0.468855065320635,0.137683738547534,0.0539855331333961,0.458464398877872,1008
